Order_ID,Order_Created_At,Order_Updated_At,Order_Referring_Site,Order_Total_Discount,Order_Total_Price,Product_ID,Product_Quantity,Variant_ID,Currency,Product_Variant_Price,Customer_ID
45723414659410,2025-01-30T07:06:07Z,2025-01-30T07:06:07Z,,0.0,34.9,9691353678162,1,49463935041874,EUR,29.95,8695605100882
45719897211218,2025-01-29T00:57:07Z,2025-01-29T02:03:09Z,,0.0,25.9,8874371580242,1,50026672816466,EUR,29.95,8687320039762
45713589338450,2025-01-26T23:56:33Z,2025-01-27T01:02:07Z,,0.0,54.9,8669211459922,1,47400672133458,EUR,49.95,8678358548818
45710917927250,2025-01-26T02:37:03Z,2025-01-26T03:43:09Z,,0.0,34.9,9691353678162,1,49463935041874,EUR,29.95,8676167713106
45688100880722,2025-01-17T21:47:03Z,2025-01-17T22:53:08Z,,0.0,39.95,8874371580242,1,50026672816466,EUR,29.95,8646774587730
45675078222162,2025-01-13T13:51:34Z,2025-01-13T15:15:31Z,,0.0,21.9,8874371580242,1,50026672816466,EUR,29.95,8638633738578
45661465051474,2025-01-08T20:29:01Z,2025-01-08T22:02:03Z,https://6b2b3f-3.myshopify.com/,0.0,21.9,8874371580242,1,50026672816466,EUR,29.95,7761191403858
45646937096530,2025-01-03T22:29:04Z,2025-01-03T22:29:04Z,,0.0,34.9,8874371580242,1,50026672816466,EUR,29.95,8623167406418
45646718239058,2025-01-03T20:43:35Z,2025-01-03T20:43:35Z,,0.0,34.9,8763209056594,1,47728239247698,EUR,29.95,8623034532178
45641966518610,2025-01-02T06:31:02Z,2025-01-02T06:31:02Z,,0.0,34.9,8874371580242,1,50026672816466,EUR,29.95,8620596494674
45637821464914,2024-12-31T11:03:31Z,2024-12-31T11:03:31Z,,0.0,34.9,9691353678162,1,49463935041874,EUR,29.95,8617004007762
45636333273426,2024-12-30T19:15:34Z,2024-12-30T19:15:34Z,,0.0,34.9,8874371580242,1,50026672816466,EUR,29.95,8610306326866
45635326640466,2024-12-30T12:22:31Z,2024-12-30T19:08:05Z,,0.0,34.9,8874371580242,1,50026672816466,EUR,29.95,8610306326866
45631170347346,2024-12-28T18:07:04Z,2024-12-28T18:07:04Z,,0.0,29.95,8763209056594,1,47728239247698,EUR,29.95,8607510298962
45622295920978,2024-12-25T12:00:36Z,2024-12-25T12:00:36Z,,0.0,44.9,8874371580242,1,50026672816466,EUR,29.95,8603072987474
45617920016722,2024-12-23T16:23:06Z,2024-12-24T11:44:16Z,,0.0,34.9,8601883476306,1,47101608919378,EUR,29.95,8601126273362
45608644215122,2024-12-20T11:43:38Z,2024-12-20T11:43:38Z,,0.0,34.9,9691353678162,1,49463935041874,EUR,29.95,8595662045522
45600803750226,2024-12-18T01:30:31Z,2024-12-18T01:30:31Z,,0.0,34.9,9691353678162,1,49463935041874,EUR,29.95,8591308947794
45577989521746,2024-12-11T17:14:07Z,2024-12-11T17:14:07Z,,0.0,31.9,8874371580242,1,50026672816466,EUR,29.95,8575080759634
45538985312594,2024-12-01T08:40:02Z,2024-12-01T10:58:01Z,,0.0,16.95,8874371580242,1,50026672816466,EUR,29.95,8546188099922
45488635937106,2024-11-20T14:38:01Z,2024-11-20T14:38:01Z,,0.0,31.9,8874371580242,1,50026672816466,EUR,29.95,8514370535762
45454493581650,2024-11-11T19:18:02Z,2024-11-11T19:18:02Z,,0.0,31.9,8601883476306,1,47101608919378,EUR,29.95,8480540426578
45411250438482,2024-10-30T11:55:31Z,2024-10-30T15:02:05Z,https://www.google.com/,0.0,31.9,8764124037458,1,47731328188754,EUR,16.95,8446380802386
45404805202258,2024-10-28T14:31:02Z,2024-10-28T16:18:02Z,https://www.google.nl/,0.0,31.9,8763209056594,1,47728239247698,EUR,29.95,8441545195858
45288437449042,2024-10-07T20:10:06Z,2024-10-26T17:41:55Z,https://bibibox.nl/,0.0,41.9,8874371580242,1,50026672816466,EUR,29.95,8019889389906
